id_student,highest_education,age_band,num_of_prev_attempts,studied_credits,average_score,assessment_count,total_clicks,unique_resources,active_days,engagement_score,performance_score,performance_level,engagement_level,average_score_normalized,assessment_count_normalized,total_clicks_normalized,unique_resources_normalized,active_days_normalized,studied_credits_normalized,num_of_prev_attempts_normalized
677066,Lower Than A Level,35-55,0,30,76.25,8,350,32,29,4.413625972324937,76.25,Medium,Medium,0.7625,0.2857142857142857,0.012231347195526822,0.055267702936096716,0.10139860139860139,0.0,0.0
677081,Lower Than A Level,0-35,0,240,84.0,1,320,39,13,4.206957484370765,84.0,High,Medium,0.84,0.03571428571428571,0.011182946007338808,0.06735751295336788,0.045454545454545456,0.336,0.0
677085,HE Qualification,0-35,0,150,77.52380952380952,21,3440,187,156,6.345213292772469,77.52380952380952,Medium,High,0.7752380952380952,0.75,0.1202166695788922,0.3229706390328152,0.5454545454545454,0.192,0.0
677089,A Level or Equivalent,35-55,0,60,96.28571428571428,7,2427,74,103,5.80649296467506,96.28571428571428,High,High,0.9628571428571427,0.25,0.08481565612441028,0.12780656303972365,0.36013986013986016,0.048,0.0
677111,Lower Than A Level,0-35,0,120,76.83333333333333,12,5108,182,122,6.422004740196471,76.83333333333333,Medium,High,0.7683333333333333,0.42857142857142855,0.17850777564214573,0.3143350604490501,0.42657342657342656,0.144,0.0
677138,A Level or Equivalent,0-35,0,120,88.83333333333333,12,4320,168,142,6.376319857927667,88.83333333333333,High,High,0.8883333333333333,0.42857142857142855,0.15096977109907392,0.29015544041450775,0.4965034965034965,0.144,0.0
677150,HE Qualification,0-35,0,30,54.0,3,577,35,33,4.676793386390632,54.0,Low,Medium,0.54,0.10714285714285714,0.02016424951948279,0.06044905008635579,0.11538461538461539,0.0,0.0
677154,Lower Than A Level,0-35,0,60,72.75,4,246,41,29,4.345415434634848,72.75,Medium,Medium,0.7275,0.14285714285714285,0.00859688974314171,0.07081174438687392,0.10139860139860139,0.048,0.0
677155,Lower Than A Level,35-55,0,60,58.0,12,5529,141,146,6.4310551311205515,58.0,Low,High,0.58,0.42857142857142855,0.19322033898305085,0.24352331606217617,0.5104895104895105,0.048,0.0
677167,A Level or Equivalent,0-35,0,60,85.08333333333333,12,4293,155,96,6.233359687101366,85.08333333333333,High,High,0.8508333333333333,0.42857142857142855,0.1500262100297047,0.26770293609671847,0.3356643356643357,0.048,0.0
677184,Lower Than A Level,35-55,0,60,0.0,0,122,12,7,3.318191011891379,0.0,Low,Low,0.0,0.0,0.00426349816529792,0.02072538860103627,0.024475524475524476,0.048,0.0
677186,HE Qualification,0-35,0,60,55.6,5,636,53,43,4.914659966373626,55.6,Low,Medium,0.556,0.17857142857142858,0.02222610518958588,0.09153713298791019,0.15034965034965034,0.048,0.0
677189,HE Qualification,0-35,0,60,85.25,4,2571,67,123,5.8529124153773475,85.25,High,High,0.8525,0.14285714285714285,0.08984798182771274,0.1157167530224525,0.43006993006993005,0.048,0.0
677190,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677197,Lower Than A Level,0-35,0,60,95.33333333333331,3,1855,48,64,5.4303338357403375,95.33333333333331,High,Medium,0.9533333333333331,0.10714285714285714,0.06482614013629215,0.08290155440414508,0.22377622377622378,0.048,0.0
677201,Lower Than A Level,0-35,0,120,59.0,5,605,60,46,4.951058434192737,59.0,Low,Medium,0.59,0.17857142857142858,0.021142757295124933,0.10362694300518134,0.16083916083916083,0.144,0.0
677203,A Level or Equivalent,35-55,0,120,72.8,5,1061,86,75,5.4261561184030285,72.8,Medium,Medium,0.728,0.17857142857142858,0.03707845535558273,0.14853195164075994,0.26223776223776224,0.144,0.0
677206,A Level or Equivalent,0-35,0,60,70.33333333333333,12,3301,131,107,6.1103933947052065,70.33333333333333,Medium,High,0.7033333333333333,0.42857142857142855,0.11535907740695439,0.22625215889464595,0.3741258741258741,0.048,0.0
677216,Lower Than A Level,0-35,0,30,92.14285714285714,7,232,31,13,4.0118533511507755,92.14285714285714,High,Medium,0.9214285714285714,0.25,0.008107635855320636,0.0535405872193437,0.045454545454545456,0.0,0.0
677221,HE Qualification,0-35,0,60,80.91666666666667,12,6917,188,171,6.653525243360774,80.91666666666667,High,High,0.8091666666666667,0.42857142857142855,0.24172636728988292,0.32469775474956825,0.5979020979020979,0.048,0.0
677230,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677232,HE Qualification,35-55,0,30,79.0,2,1282,38,44,5.103849786616244,79.0,Medium,Medium,0.79,0.07142857142857142,0.044801677441901104,0.06563039723661486,0.15384615384615385,0.0,0.0
677235,Lower Than A Level,0-35,0,60,74.25,12,866,48,36,4.9568370539386715,74.25,Medium,Medium,0.7425,0.42857142857142855,0.03026384763236065,0.08290155440414508,0.1258741258741259,0.048,0.0
677250,Lower Than A Level,35-55,0,60,0.0,0,159,21,4,3.440213635831255,0.0,Low,Low,0.0,0.0,0.00555652629739647,0.03626943005181347,0.013986013986013986,0.048,0.0
677270,Lower Than A Level,0-35,0,120,0.0,0,166,22,4,3.470677163475677,0.0,Low,Low,0.0,0.0,0.005801153241307007,0.037996545768566495,0.013986013986013986,0.144,0.0
677278,Lower Than A Level,0-35,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677281,A Level or Equivalent,0-35,0,60,0.0,0,126,26,17,3.7935374217535847,0.0,Low,Low,0.0,0.0,0.004403284990389656,0.044905008635578586,0.05944055944055944,0.048,0.0
677316,HE Qualification,0-35,0,60,52.8,5,371,41,33,4.546766584579117,52.8,Low,Medium,0.528,0.17857142857142858,0.01296522802725843,0.07081174438687392,0.11538461538461539,0.048,0.0
677323,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677327,Lower Than A Level,0-35,0,60,76.66666666666667,3,560,22,18,4.3558683207377555,76.66666666666667,Medium,Medium,0.7666666666666667,0.10714285714285714,0.019570155512842916,0.037996545768566495,0.06293706293706294,0.048,0.0
677338,A Level or Equivalent,0-35,0,120,100.0,1,186,36,14,3.9881338808657647,100.0,High,Medium,1.0,0.03571428571428571,0.006500087366765682,0.06217616580310881,0.04895104895104895,0.144,0.0
677349,A Level or Equivalent,0-35,0,150,87.22222222222223,9,2498,87,141,5.959407533957821,87.22222222222223,High,High,0.8722222222222222,0.32142857142857145,0.08729687226978858,0.15025906735751296,0.493006993006993,0.192,0.0
677356,Lower Than A Level,0-35,0,30,75.11111111111111,9,277,25,22,4.169125671661445,75.11111111111111,Medium,Medium,0.7511111111111112,0.32142857142857145,0.009680237637602656,0.04317789291882556,0.07692307692307693,0.0,0.0
677369,HE Qualification,35-55,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
677374,Lower Than A Level,0-35,0,60,69.33333333333333,3,526,54,31,4.748800945826204,69.33333333333333,Medium,Medium,0.6933333333333332,0.10714285714285714,0.018381967499563168,0.09326424870466321,0.10839160839160839,0.048,0.0
677382,A Level or Equivalent,0-35,0,120,69.5,12,4024,125,63,6.018661573034411,69.5,Medium,High,0.695,0.42857142857142855,0.14062554604228553,0.2158894645941278,0.2202797202797203,0.144,0.0
677400,HE Qualification,35-55,0,60,85.66666666666667,12,4064,133,139,6.275912275560829,85.66666666666667,High,High,0.8566666666666667,0.42857142857142855,0.14202341429320287,0.229706390328152,0.486013986013986,0.048,0.0
677411,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677416,Lower Than A Level,0-35,0,90,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.096,0.0
677433,Lower Than A Level,35-55,0,30,78.33333333333333,3,607,31,22,4.54443898840513,78.33333333333333,Medium,Medium,0.7833333333333333,0.10714285714285714,0.021212650707670803,0.0535405872193437,0.07692307692307693,0.0,0.0
677436,Lower Than A Level,35-55,0,60,82.08333333333333,12,2852,127,104,6.034247724708542,82.08333333333333,High,High,0.8208333333333333,0.42857142857142855,0.09966800629040713,0.21934369602763384,0.36363636363636365,0.048,0.0
677444,A Level or Equivalent,0-35,0,180,50.0,1,355,38,23,4.40245693528409,50.0,Low,Medium,0.5,0.03571428571428571,0.012406080726891491,0.06563039723661486,0.08041958041958042,0.24,0.0
677449,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677456,Lower Than A Level,35-55,0,60,76.83333333333333,12,5696,191,163,6.566286539747752,76.83333333333333,Medium,High,0.7683333333333333,0.42857142857142855,0.1990564389306308,0.3298791018998273,0.5699300699300699,0.048,0.0
677457,A Level or Equivalent,0-35,0,60,70.0,4,1359,48,45,5.202234499871956,70.0,Medium,Medium,0.7,0.14285714285714285,0.047492573824917,0.08290155440414508,0.15734265734265734,0.048,0.0
677459,HE Qualification,0-35,0,120,68.76923076923077,13,4275,128,109,6.212397139904201,68.76923076923077,Medium,High,0.6876923076923077,0.4642857142857143,0.1493971693167919,0.22107081174438686,0.3811188811188811,0.144,0.0
677462,A Level or Equivalent,35-55,0,120,71.4,5,527,63,44,4.897302185421502,71.4,Medium,Medium,0.7140000000000001,0.17857142857142858,0.0184169142058361,0.10880829015544041,0.15384615384615385,0.144,0.0
677463,A Level or Equivalent,0-35,0,30,90.0,7,397,33,27,4.4521503125511845,90.0,High,Medium,0.9,0.25,0.01387384239035471,0.05699481865284974,0.0944055944055944,0.0,0.0
677486,HE Qualification,0-35,0,60,58.5,4,1193,88,49,5.354223530129104,58.5,Low,Medium,0.585,0.14285714285714285,0.041691420583609994,0.15198618307426598,0.17132867132867133,0.048,0.0
677491,Lower Than A Level,35-55,0,30,90.66666666666669,9,1354,51,72,5.357133641244467,90.66666666666669,High,Medium,0.9066666666666668,0.32142857142857145,0.047317840293552335,0.08808290155440414,0.2517482517482518,0.0,0.0
677498,A Level or Equivalent,0-35,0,120,71.75,4,942,83,55,5.276477059926922,71.75,Medium,Medium,0.7175,0.14285714285714285,0.03291979730910362,0.14335060449050085,0.19230769230769232,0.144,0.0
677507,Lower Than A Level,0-35,0,90,0.0,0,292,9,17,3.8299560988738905,0.0,Low,Low,0.0,0.0,0.010204438231696663,0.015544041450777202,0.05944055944055944,0.096,0.0
677546,A Level or Equivalent,0-35,0,120,57.333333333333336,12,2611,112,96,5.937778235323245,57.333333333333336,Low,High,0.5733333333333334,0.42857142857142855,0.09124585007863009,0.19343696027633853,0.3356643356643357,0.144,0.0
677551,Lower Than A Level,0-35,0,30,0.0,0,10,5,4,1.9795173236179948,0.0,Low,Low,0.0,0.0,0.00034946706272933774,0.008635578583765112,0.013986013986013986,0.0,0.0
677566,A Level or Equivalent,0-35,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
677579,A Level or Equivalent,0-35,0,90,50.85714285714285,7,547,72,71,5.09264778282854,50.85714285714285,Low,Medium,0.5085714285714285,0.25,0.019115848331294774,0.12435233160621761,0.24825174825174826,0.096,0.0
677582,A Level or Equivalent,0-35,0,120,77.75,4,1445,74,85,5.542173184024429,77.75,Medium,Medium,0.7775,0.14285714285714285,0.050497990564389306,0.12780656303972365,0.2972027972027972,0.144,0.0
677601,Lower Than A Level,35-55,0,60,49.333333333333336,3,167,33,22,4.048142013924897,49.333333333333336,Low,Medium,0.49333333333333335,0.10714285714285714,0.005836099947579941,0.05699481865284974,0.07692307692307693,0.048,0.0
677606,A Level or Equivalent,0-35,0,180,42.57142857142857,7,590,46,68,4.978002638854635,42.57142857142857,Low,Medium,0.4257142857142857,0.25,0.020618556701030927,0.07944732297063903,0.23776223776223776,0.24,0.0
677608,Lower Than A Level,0-35,0,120,68.0,1,2476,85,35,5.537281242208629,68.0,Medium,Medium,0.68,0.03571428571428571,0.08652804473178403,0.14680483592400692,0.12237762237762238,0.144,0.0
677629,A Level or Equivalent,0-35,0,90,54.333333333333336,3,269,34,32,4.354925470486118,54.333333333333336,Low,Medium,0.5433333333333333,0.10714285714285714,0.009400663987419186,0.05872193436960276,0.11188811188811189,0.096,0.0
677630,Lower Than A Level,0-35,0,60,80.0,2,133,22,16,3.7497481879759746,80.0,High,Low,0.8,0.07142857142857142,0.004647911934300192,0.037996545768566495,0.055944055944055944,0.048,0.0
677631,A Level or Equivalent,0-35,0,60,68.5,2,243,18,26,4.070950043668511,68.5,Medium,Medium,0.685,0.07142857142857142,0.008492049624322907,0.031088082901554404,0.09090909090909091,0.048,0.0
677632,A Level or Equivalent,0-35,0,60,85.0,3,218,36,26,4.227655125521166,85.0,High,Medium,0.85,0.10714285714285714,0.0076183819674995636,0.06217616580310881,0.09090909090909091,0.048,0.0
677641,HE Qualification,35-55,0,60,94.33333333333331,9,4379,91,208,6.313158450052352,94.33333333333331,High,High,0.9433333333333331,0.32142857142857145,0.153031626769177,0.15716753022452504,0.7272727272727273,0.048,0.0
677643,Lower Than A Level,0-35,0,60,0.0,0,92,18,3,3.1122597993472016,0.0,Low,Low,0.0,0.0,0.0032150969771099075,0.031088082901554404,0.01048951048951049,0.048,0.0
677655,Lower Than A Level,35-55,0,60,75.5,12,4453,146,136,6.333747192908984,75.5,Medium,High,0.755,0.42857142857142855,0.15561768303337412,0.25215889464594127,0.4755244755244755,0.048,0.0
677687,Lower Than A Level,0-35,0,60,56.75,4,527,67,48,4.941036914468524,56.75,Low,Medium,0.5675,0.14285714285714285,0.0184169142058361,0.1157167530224525,0.16783216783216784,0.048,0.0
677701,Lower Than A Level,35-55,0,180,60.0,1,624,45,27,4.72335443189385,60.0,Medium,Medium,0.6,0.03571428571428571,0.021806744714310676,0.07772020725388601,0.0944055944055944,0.24,0.0
677706,Lower Than A Level,0-35,0,180,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.24,0.0
677711,A Level or Equivalent,0-35,0,30,0.0,0,384,10,11,3.846137910491025,0.0,Low,Medium,0.0,0.0,0.01341953520880657,0.017271157167530225,0.038461538461538464,0.0,0.0
677721,A Level or Equivalent,0-35,0,240,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.336,0.0
677741,A Level or Equivalent,0-35,0,60,92.07692307692308,13,3320,120,152,6.191077028647452,92.07692307692308,High,High,0.9207692307692308,0.4642857142857143,0.11602306482614014,0.20725388601036268,0.5314685314685315,0.048,0.0
677744,A Level or Equivalent,0-35,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
677748,A Level or Equivalent,35-55,0,120,56.333333333333336,12,4487,127,104,6.215462163104156,56.333333333333336,Low,High,0.5633333333333334,0.42857142857142855,0.15680587104665386,0.21934369602763384,0.36363636363636365,0.144,0.0
677767,A Level or Equivalent,0-35,0,120,76.16666666666667,12,1934,107,65,5.688680832930747,76.16666666666667,Medium,Medium,0.7616666666666667,0.42857142857142855,0.06758692993185392,0.1848013816925734,0.22727272727272727,0.144,0.0
677772,A Level or Equivalent,0-35,0,60,0.0,0,30,6,6,2.5411409712272466,0.0,Low,Low,0.0,0.0,0.0010484011881880134,0.010362694300518135,0.02097902097902098,0.048,0.0
677776,A Level or Equivalent,0-35,0,60,0.0,0,225,13,12,3.729416005831953,0.0,Low,Low,0.0,0.0,0.0078630089114101,0.022452504317789293,0.04195804195804196,0.048,0.0
677782,Lower Than A Level,0-35,0,60,0.0,0,254,28,13,4.01841136594389,0.0,Low,Medium,0.0,0.0,0.008876463393325179,0.04835924006908463,0.045454545454545456,0.048,0.0
677828,A Level or Equivalent,0-35,0,120,0.0,0,7,3,1,1.4556090791758851,0.0,Low,Low,0.0,0.0,0.00024462694391053644,0.0051813471502590676,0.0034965034965034965,0.144,0.0
677832,A Level or Equivalent,0-35,0,120,84.14285714285714,7,910,104,88,5.468596174870882,84.14285714285714,High,Medium,0.8414285714285714,0.25,0.03180150270836973,0.17962003454231434,0.3076923076923077,0.144,0.0
677833,Lower Than A Level,35-55,0,60,82.0,12,5114,128,83,6.203161832315786,82.0,High,High,0.82,0.42857142857142855,0.17871745587978333,0.22107081174438686,0.2902097902097902,0.048,0.0
677846,A Level or Equivalent,0-35,0,120,46.6,5,1018,69,24,5.010842133364358,46.6,Low,Medium,0.466,0.17857142857142858,0.03557574698584658,0.11917098445595854,0.08391608391608392,0.144,0.0
677864,HE Qualification,35-55,0,180,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.24,0.0
677867,HE Qualification,35-55,0,60,47.0,2,2959,87,65,5.797275285878632,47.0,Low,High,0.47,0.07142857142857142,0.10340730386161104,0.15025906735751296,0.22727272727272727,0.048,0.0
677869,A Level or Equivalent,0-35,0,120,59.333333333333336,9,890,52,23,4.861441494158344,59.333333333333336,Low,Medium,0.5933333333333334,0.32142857142857145,0.03110256858291106,0.08981001727115717,0.08041958041958042,0.144,0.0
677873,A Level or Equivalent,0-35,0,60,73.4,5,2008,101,64,5.681964970879947,73.4,Medium,Medium,0.7340000000000001,0.17857142857142858,0.07017298619605102,0.17443868739205526,0.22377622377622378,0.048,0.0
677877,Lower Than A Level,35-55,0,60,87.5,2,854,60,43,5.068959637002176,87.5,High,Medium,0.875,0.07142857142857142,0.029844487157085445,0.10362694300518134,0.15034965034965034,0.048,0.0
677879,A Level or Equivalent,0-35,0,60,33.2,5,215,28,24,4.125962859530068,33.2,Low,Medium,0.332,0.17857142857142858,0.007513541848680762,0.04835924006908463,0.08391608391608392,0.048,0.0
677887,Lower Than A Level,0-35,0,90,0.0,0,210,45,12,4.058820479575616,0.0,Low,Medium,0.0,0.0,0.007338808317316093,0.07772020725388601,0.04195804195804196,0.096,0.0
677892,A Level or Equivalent,0-35,0,60,60.0,5,1157,82,38,5.24650053943105,60.0,Medium,Medium,0.6,0.17857142857142858,0.04043333915778438,0.14162348877374784,0.13286713286713286,0.048,0.0
677897,HE Qualification,0-35,0,150,74.0,4,1218,55,66,5.3113277448303435,74.0,Medium,Medium,0.74,0.14285714285714285,0.04256508824043334,0.09499136442141623,0.23076923076923078,0.192,0.0
677900,A Level or Equivalent,0-35,0,60,87.5,4,2124,63,101,5.69976760153659,87.5,High,Medium,0.875,0.14285714285714285,0.07422680412371134,0.10880829015544041,0.3531468531468531,0.048,0.0
677922,A Level or Equivalent,0-35,0,60,67.4,5,542,52,36,4.793206675832478,67.4,Medium,Medium,0.674,0.17857142857142858,0.018941114799930107,0.08981001727115717,0.1258741258741259,0.048,0.0
677928,A Level or Equivalent,35-55,0,30,87.14285714285714,7,747,38,31,4.7857504558686035,87.14285714285714,High,Medium,0.8714285714285714,0.25,0.02610518958588153,0.06563039723661486,0.10839160839160839,0.0,0.0
677947,A Level or Equivalent,0-35,0,60,77.33333333333333,3,743,28,27,4.65466651598174,77.33333333333333,Medium,Medium,0.7733333333333333,0.10714285714285714,0.025965402760789794,0.04835924006908463,0.0944055944055944,0.048,0.0
677950,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
677963,Lower Than A Level,0-35,0,30,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677988,Lower Than A Level,0-35,0,60,0.0,0,19,11,3,2.3596532126939636,0.0,Low,Low,0.0,0.0,0.0006639874191857418,0.018998272884283247,0.01048951048951049,0.048,0.0
677997,Lower Than A Level,0-35,0,60,100.0,1,279,27,9,3.9443527222184747,100.0,High,Medium,1.0,0.03571428571428571,0.009750131050148523,0.046632124352331605,0.03146853146853147,0.048,0.0
678004,A Level or Equivalent,0-35,0,30,87.75,8,728,61,49,5.048416709945435,87.75,High,Medium,0.8775,0.2857142857142857,0.02544120216669579,0.10535405872193437,0.17132867132867133,0.0,0.0
678005,A Level or Equivalent,0-35,0,60,0.0,0,310,39,16,4.252545004322739,0.0,Low,Medium,0.0,0.0,0.010833478944609471,0.06735751295336788,0.055944055944055944,0.048,0.0
678009,Lower Than A Level,0-35,0,90,73.57142857142857,7,1053,62,93,5.390067944238984,73.57142857142857,Medium,Medium,0.7357142857142857,0.25,0.036798881705399265,0.1070811744386874,0.32517482517482516,0.096,0.0
678015,A Level or Equivalent,0-35,0,60,87.25,4,2120,68,108,5.741493497873794,87.25,High,High,0.8725,0.14285714285714285,0.0740870172986196,0.11744386873920552,0.3776223776223776,0.048,0.0
678016,Lower Than A Level,0-35,0,150,0.0,0,6,5,1,1.5238360545585254,0.0,Low,Low,0.0,0.0,0.00020968023763760267,0.008635578583765112,0.0034965034965034965,0.192,0.0
678025,Lower Than A Level,0-35,0,60,77.6,5,2272,116,133,5.9895464499656175,77.6,Medium,High,0.7759999999999999,0.17857142857142858,0.07939891665210554,0.2003454231433506,0.46503496503496505,0.048,0.0
678026,A Level or Equivalent,0-35,0,60,61.75,4,837,44,65,5.091302409731857,61.75,Medium,Medium,0.6175,0.14285714285714285,0.029250393150445572,0.07599309153713299,0.22727272727272727,0.048,0.0
678038,A Level or Equivalent,0-35,0,60,61.6,5,279,45,15,4.234284876886362,61.6,Medium,Medium,0.616,0.17857142857142858,0.009750131050148523,0.07772020725388601,0.05244755244755245,0.048,0.0
678041,Post Graduate Qualification,35-55,0,60,75.71428571428571,7,506,106,75,5.192473053860945,75.71428571428571,Medium,Medium,0.7571428571428571,0.25,0.01768303337410449,0.18307426597582038,0.26223776223776224,0.048,0.0
678044,Lower Than A Level,0-35,0,120,0.0,0,173,23,10,3.7364068506297063,0.0,Low,Low,0.0,0.0,0.006045780185217543,0.039723661485319514,0.03496503496503497,0.144,0.0
678057,Lower Than A Level,0-35,0,60,31.6,5,1496,98,49,5.476630210436673,31.6,Low,Medium,0.316,0.17857142857142858,0.05228027258430893,0.1692573402417962,0.17132867132867133,0.048,0.0
678058,Lower Than A Level,0-35,0,60,32.666666666666664,3,261,56,32,4.489205450294747,32.666666666666664,Low,Medium,0.32666666666666666,0.10714285714285714,0.009121090337235715,0.09671848013816926,0.11188811188811189,0.048,0.0
678065,A Level or Equivalent,0-35,0,60,70.0,7,544,83,60,5.082821516770285,70.0,Medium,Medium,0.7,0.25,0.019011008212475974,0.14335060449050085,0.2097902097902098,0.048,0.0
678080,A Level or Equivalent,0-35,0,120,1.0,1,176,22,8,3.6702755310091426,1.0,Low,Low,0.01,0.03571428571428571,0.006150620304036345,0.037996545768566495,0.027972027972027972,0.144,0.0
678085,Lower Than A Level,0-35,0,120,81.5,2,285,39,12,4.138545367800583,81.5,High,Medium,0.815,0.07142857142857142,0.009959811287786125,0.06735751295336788,0.04195804195804196,0.144,0.0
678088,Lower Than A Level,35-55,0,180,78.41666666666667,12,7386,134,252,6.69459007116128,78.41666666666667,Medium,High,0.7841666666666667,0.42857142857142855,0.25811637253188885,0.231433506044905,0.8811188811188811,0.24,0.0
678089,A Level or Equivalent,0-35,0,120,95.33333333333331,9,6604,79,244,6.483218340348153,95.33333333333331,High,High,0.9533333333333331,0.32142857142857145,0.23078804822645466,0.13644214162348878,0.8531468531468531,0.144,0.0
678090,Lower Than A Level,0-35,0,90,0.0,0,7,2,4,1.6441916770025975,0.0,Low,Low,0.0,0.0,0.00024462694391053644,0.0034542314335060447,0.013986013986013986,0.096,0.0
678102,A Level or Equivalent,0-35,0,60,84.42857142857143,7,1488,130,113,5.805762744552298,84.42857142857143,High,High,0.8442857142857143,0.25,0.052000698934125456,0.22452504317789293,0.3951048951048951,0.048,0.0
678105,A Level or Equivalent,0-35,0,60,72.4,5,1196,83,57,5.3824074250401095,72.4,Medium,Medium,0.7240000000000001,0.17857142857142858,0.0417962607024288,0.14335060449050085,0.1993006993006993,0.048,0.0
678107,Lower Than A Level,35-55,0,120,1.0,1,137,22,8,3.5707171120424928,1.0,Low,Low,0.01,0.03571428571428571,0.004787698759391927,0.037996545768566495,0.027972027972027972,0.144,0.0
678109,A Level or Equivalent,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
678110,A Level or Equivalent,0-35,0,60,56.2,5,388,51,27,4.570466206074368,56.2,Low,Medium,0.562,0.17857142857142858,0.013559322033898305,0.08808290155440414,0.0944055944055944,0.048,0.0
678114,Lower Than A Level,0-35,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
678127,Lower Than A Level,35-55,0,60,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.048,0.0
678144,Lower Than A Level,35-55,0,60,40.5,4,132,21,6,3.46722543201279,40.5,Low,Low,0.405,0.14285714285714285,0.004612965228027259,0.03626943005181347,0.02097902097902098,0.048,0.0
678194,A Level or Equivalent,35-55,0,60,74.53846153846153,13,4433,91,111,6.130909190573743,74.53846153846153,Medium,High,0.7453846153846153,0.4642857142857143,0.15491874890791543,0.15716753022452504,0.3881118881118881,0.048,0.0
678203,Lower Than A Level,0-35,0,120,77.72222222222223,18,1965,130,64,5.748377898211881,77.72222222222223,Medium,High,0.7772222222222223,0.6428571428571429,0.06867027782631487,0.22452504317789293,0.22377622377622378,0.144,0.0
678204,HE Qualification,0-35,0,120,85.11111111111111,9,485,40,57,4.806687972735416,85.11111111111111,High,Medium,0.8511111111111112,0.32142857142857145,0.01694915254237288,0.0690846286701209,0.1993006993006993,0.144,0.0
678212,A Level or Equivalent,35-55,0,120,0.0,0,0,0,0,0.0,0.0,Low,Low,0.0,0.0,0.0,0.0,0.0,0.144,0.0
678213,A Level or Equivalent,0-35,0,60,31.0,3,400,50,26,4.565883320541224,31.0,Low,Medium,0.31,0.10714285714285714,0.01397868250917351,0.08635578583765112,0.09090909090909091,0.048,0.0
678219,A Level or Equivalent,0-35,0,60,58.333333333333336,3,260,35,24,4.26652659192637,58.333333333333336,Low,Medium,0.5833333333333334,0.10714285714285714,0.009086143630962782,0.06044905008635579,0.08391608391608392,0.048,0.0
678231,A Level or Equivalent,0-35,0,60,58.0,4,128,26,15,3.764452638217902,58.0,Low,Low,0.58,0.14285714285714285,0.004473178402935523,0.044905008635578586,0.05244755244755245,0.048,0.0
678233,A Level or Equivalent,0-35,0,60,72.28571428571429,7,971,84,86,5.424310134327646,72.28571428571429,Medium,Medium,0.7228571428571429,0.25,0.0339332517910187,0.14507772020725387,0.3006993006993007,0.048,0.0
678235,A Level or Equivalent,35-55,0,120,91.91666666666669,12,7859,217,233,6.8397616076133385,91.91666666666669,High,High,0.9191666666666669,0.42857142857142855,0.27464616459898655,0.3747841105354059,0.8146853146853147,0.144,0.0
678240,HE Qualification,0-35,0,120,92.28571428571428,7,938,124,101,5.5739121568592775,92.28571428571428,High,Medium,0.9228571428571428,0.25,0.032780010484011884,0.2141623488773748,0.3531468531468531,0.144,0.0
678241,A Level or Equivalent,0-35,0,30,67.5,2,115,19,14,3.612570818839406,67.5,Medium,Low,0.675,0.07142857142857142,0.004018871221387384,0.03281519861830743,0.04895104895104895,0.0,0.0
678244,A Level or Equivalent,0-35,0,60,73.8,5,1788,72,78,5.593737021488112,73.8,Medium,Medium,0.738,0.17857142857142858,0.06248471081600559,0.12435233160621761,0.2727272727272727,0.048,0.0
678246,HE Qualification,35-55,0,180,74.4,5,1002,81,36,5.169591463157317,74.4,Medium,Medium,0.7440000000000001,0.17857142857142858,0.03501659968547964,0.13989637305699482,0.1258741258741259,0.24,0.0
